msa_id	split	fitted_model	best_model_base	has_G	has_I	has_F	gamma_alpha	p_invariant	log_likelihood	aic	bic	total_tree_length	mean_branch_length	median_branch_length	max_root_to_leaf_depth	median_root_to_leaf_depth	n_leaves	n_branches	gap_ratio	informative_site_ratio	num_sequences	alignment_length
1164	train	LG+G4	LG	True	False	False	0.8989		-1769.1441	3562.2883	3599.9882	3.4297332929	0.3117939357181818	0.1707987415	0.7925514396	0.6681944264	7	11	0.136173767753	0.292397660819	7	171
1165	train	LG+G4	LG	True	False	False	0.7172		-988.2301	1996.4603	2022.1038	4.8481331507	0.5386814611888888	0.2777465427	2.1117334733	0.78679756205	6	9	0.0625	0.239583333333	6	96
1166	train	LG+G4	LG	True	False	False	0.833		-5159.0784	10334.1568	10368.0007	6.9438609303	0.9919801329	1.0643779466	2.7447599427	1.5866952402	5	7	0.123228346457	0.169291338583	5	508
1167	train	WAG+F+G4	WAG	True	False	True	1.1392		-24180.748	48639.496	49194.6566	54.4211970215	0.45732098337394955	0.3297445637	10.8608088402	5.566766046600001	61	119	0.464985078288	0.778054862843	61	401
1169	train	LG+F+G4	LG	True	False	True	1.3271		-4194.8957	8451.7914	8565.8767	9.4713453259	0.8610313932636363	0.7075943304	4.1528746574	1.9759809984999999	7	11	0.0804485616772	0.331058020478	7	293
117	train	LG+G4	LG	True	False	False	0.9115		-36354.9328	73129.8655	73933.9441	59.2926464796	0.28369687310813396	0.1670754614	6.0299230639	2.9036981497500003	106	209	0.223862375139	0.841176470588	106	340
1170	train	LG+G4	LG	True	False	False	1.2441		-2668.4276	5396.8552	5477.04	11.3617345145	0.3917839487758621	0.2215504544	5.5430373256	4.08704706465	16	29	0.0508177570093	0.915887850467	16	107
1171	train	WAG	WAG	False	False	False			-1923.3279	3876.6557	3917.4332	7.7367915552	0.51578610368	0.2195180683	4.3416512378	1.7707644326	9	15	0.0535714285714	0.839285714286	9	112
1172	train	WAG	WAG	False	False	False			-4608.4233	9226.8466	9248.3689	3.2904310949	0.6580862189800001	0.4630954046	1.8356041242	1.3148929305500001	4	5	0.0804387568556	0.146252285192	4	547
1173	train	LG+G4	LG	True	False	False	1.3418		-4670.6466	9441.2932	9578.1031	19.6154159966	0.4003146121755102	0.2883534314	4.2537763162	1.37924625005	26	49	0.0917678812416	0.850877192982	26	114
1174	train	WAG	WAG	False	False	False			-3636.759	7283.5181	7303.837	2.5305825295	0.5061165059	0.3370993684	1.0898384361	0.5968620265	4	5	0.075	0.0372093023256	4	430
1176	train	LG+G4	LG	True	False	False	0.7211		-1531.0965	3082.193	3113.1916	2.4321897711	0.2702433079	0.2547325176	0.8104526259	0.48172299244999994	6	9	0.015243902439	0.207317073171	6	164
1177	train	LG+G4	LG	True	False	False	1.2745		-3930.3256	7884.6511	7928.6482	7.7678951818	0.7061722892545454	0.7330902638	3.5351102016000002	1.5766781941999999	7	11	0.104300543747	0.335640138408	7	289
1178	train	LG+F+G4	LG	True	False	True	1.1718		-5404.2486	10866.4971	10990.3009	5.6141709905	0.6237967767222222	0.6347396285	2.0611473039	1.1399842858	6	9	0.183080808081	0.238636363636	6	528
1179	train	LG+G4	LG	True	False	False	1.3855		-6338.5026	12701.0052	12750.0737	10.1805142466	0.9255012951454545	0.4542860973	4.012400981599999	3.3096413832000002	7	11	0.0566893424036	0.571428571429	7	441
1180	train	WAG+G4	WAG	True	False	False	1.411		-6023.4924	12074.9849	12132.1679	7.9176535038	0.609050269523077	0.3271914424	4.4582572054	1.3476914473	8	13	0.173120728929	0.441913439636	8	439
1182	train	VT	VT	False	False	False			-1485.4515	3000.903	3039.6776	6.4048266813	0.42698844542000003	0.4009528552	2.6297742312	1.9762573236000003	9	15	0.166666666667	0.673469387755	9	98
1183	train	LG+G4	LG	True	False	False	0.7351		-1149.8929	2311.7857	2329.6046	4.5797778051	0.91595556102	0.4299080033	3.5826212893	0.46853177440000005	4	5	0.0607638888889	0.0347222222222	4	144
1184	train	LG+G4	LG	True	False	False	1.5009		-21895.609	44375.218	45274.9881	91.7307281233	0.3152258698395189	0.2179641711	4.920817803400001	3.0635462824000004	147	291	0.437106519626	0.658385093168	147	161
1185	train	LG+G4	LG	True	False	False	1.268		-28502.7257	57205.4514	57627.1121	40.8154715068	0.41227748996767677	0.3039997603	4.7689017287	3.695538406	51	99	0.348166412273	0.736526946108	51	501
1186	train	LG+G4	LG	True	False	False	1.1538		-1856.0213	3744.0427	3788.1001	8.5255613188	0.5683707545866666	0.2066815068	3.880271638	0.9500403175	9	15	0.0239463601533	0.525862068966	9	116
1187	train	WAG	WAG	False	False	False			-933.4741	1888.9481	1913.8376	3.0007861892	0.2727987444727273	0.2439306736	0.8976214393999999	0.6148186838	7	11	0.0140845070423	0.450704225352	7	71
1188	train	LG	LG	False	False	False			-785.4049	1580.8097	1594.1269	2.214652484	0.4429304968	0.3003798665	1.3227688854	0.55811570245	4	5	0.0966981132075	0.0660377358491	4	106
1190	train	WAG+G4	WAG	True	False	False	0.6078		-668.2926	1352.5853	1371.936	1.8514332986	0.26449047122857144	0.1979353831	0.7624176007	0.46352799419999996	5	7	0.0120481927711	0.120481927711	5	83
1191	train	LG+G4	LG	True	False	False	2.4352		-2220.4913	4484.9826	4540.4619	11.673054286	0.5558597279047619	0.3241684172	2.5071523372	1.50742771775	12	21	0.0054347826087	0.902173913043	12	92
1194	train	LG+G4	LG	True	False	False	1.2853		-3269.2391	6638.4782	6760.6107	17.6378785427	0.35995670495306126	0.2631875388	3.6044982037999995	1.97072754095	26	49	0.0574660633484	0.929411764706	26	85
1196	train	LG+G4	LG	True	False	False	1.0405		-3796.5853	7625.1706	7681.514	6.7180912819	0.44787275212666666	0.3283376624	1.6461143442000001	0.8155741169999999	9	15	0.096	0.384	9	250
1198	train	WAG	WAG	False	False	False			-1749.2821	3512.5641	3534.1339	3.1351519487	0.4478788498142857	0.2506198198	0.9626323273	0.6568214812000001	5	7	0.0223602484472	0.155279503106	5	161
120	train	LG	LG	False	False	False			-1059.8649	2217.7298	2283.0079	10.1517853524	0.20717929290612244	0.1616946338	1.9777130469	1.02695991815	26	49	0.00274725274725	1.0	26	28
1200	train	LG+G4	LG	True	False	False	0.9114		-5068.5355	10177.071	10251.5427	10.3391084195	0.5441636010263158	0.3664434334	4.5221684304	2.0668880724000003	11	19	0.170231729055	0.611111111111	11	306
1202	train	LG+G4	LG	True	False	False	1.238		-23672.5454	47749.0908	48446.2005	59.1269564884	0.2941639626288557	0.1494270766	11.0043876398	2.6283157673	102	201	0.295884877556	0.789699570815	102	233
1205	train	WAG+G4	WAG	True	False	False	1.0741		-3037.6579	6095.3158	6131.7703	4.2918164045000005	0.4768684893888889	0.4170510512	1.4672058638	1.1360974351	6	9	0.176089517079	0.240282685512	6	283
1207	train	LG+G4	LG	True	False	False	1.7188		-3120.1722	6256.3444	6285.4227	5.6082615228	0.8011802175428572	0.7910821258	3.0764845872000004	1.2568471965	5	7	0.0485714285714	0.132142857143	5	280
1208	train	LG+G4	LG	True	False	False	0.9478		-6921.0978	13870.1957	13932.5464	2.946166624	0.22662820184615384	0.149783655	1.2848195927	0.6923484024000001	8	13	0.0700787401575	0.436220472441	8	635
1209	train	LG+G4	LG	True	False	False	1.0644		-3128.1025	6292.205	6354.8565	3.6645366942	0.2155609820117647	0.1497207278	1.9808707705000004	1.54026850605	10	17	0.035	0.55	10	240
1210	train	WAG+F	WAG	False	False	True			-6258.9151	12581.8301	12709.7166	6.0984915328	0.4691147332923077	0.3900954134	1.6976231737000003	1.50331728475	8	13	0.126243781095	0.562189054726	8	402
1211	train	JTT+F	JTT	False	False	True			-9030.1424	18128.2849	18283.3599	9.056452090099999	0.6037634726733333	0.1704811601	6.471531983699999	6.1315042041	9	15	0.184189847556	0.777934936351	9	707
1214	train	LG+G4	LG	True	False	False	1.0806		-15158.7041	30385.4083	30542.3545	13.2971404506	0.40294365001818183	0.2163721727	6.6881092056	0.8603363015500001	18	33	0.253235162874	0.63453815261	18	747
1216	train	LG+G4	LG	True	False	False	1.3824		-8067.4404	16174.8808	16258.273	7.3674435855	0.3877601887105263	0.2603267391	2.8590645873	1.5656705691	11	19	0.0966146823887	0.644351464435	11	478
1217	train	JTT+G4	JTT	True	False	False	2.0868		-2753.0082	5566.0164	5649.1369	6.8752182591	0.23707649169310346	0.2100669632	2.1270265508	0.97093040885	16	29	0.0195974576271	0.737288135593	16	118
1218	train	cpREV+G4	cpREV	True	False	False	1.183		-3810.992	7649.984	7702.0224	4.7726921379	0.36713016445384616	0.2121956263	2.2780865687	0.7408361079	8	13	0.0374177631579	0.434210526316	8	304
1220	train	LG+G4	LG	True	False	False	0.6933		-1675.0864	3374.1728	3410.1393	4.3393669255	0.3944879023181818	0.2404511573	2.2007317742000003	0.4580761843	7	11	0.0	0.493243243243	7	148
1221	train	LG+G4	LG	True	False	False	1.2388		-1030.3299	2108.6599	2157.2683	6.3574962564	0.2764128807130435	0.1880829544	2.17913085	1.4157099438	13	23	0.0549450549451	0.696428571429	13	56
1222	train	WAG	WAG	False	False	False			-1106.8239	2231.6479	2253.5252	5.2206844234	0.5800760470444444	0.2022105251	2.7552334987	0.9537174110000001	6	9	0.00992063492063	0.333333333333	6	84
1225	train	JTT+G4	JTT	True	False	False	0.6506		-6556.1421	13140.2842	13199.8378	17.375244281500002	1.336557252423077	0.2490341939	8.8871423226	0.4714674636	8	13	0.175	0.219230769231	8	520
1226	train	WAG+G4	WAG	True	False	False	0.6314		-389.8893	799.7785	815.0421	9.4027263679	1.044747374211111	0.1276891875	5.8381695422	1.19979555135	6	9	0.0	0.0882352941176	6	34
1228	train	LG+G4	LG	True	False	False	0.839		-3843.6961	7751.3921	7847.7324	13.813411697	0.4455939257096774	0.3152611907	4.1612899226	2.4690077673	17	31	0.136078431373	0.746666666667	17	150
1229	train	LG+F+G4	LG	True	False	True	1.0479		-4587.2887	9232.5774	9352.883	2.8356943848	0.3150771538666667	0.2185213134	1.2794279931	0.7099792224	6	9	0.002849002849	0.358974358974	6	468
1231	train	JTT+G4	JTT	True	False	False	1.6399		-1973.0355	3962.0709	3989.2562	4.4678235352	0.6382605050285715	0.2194179428	3.3471489557000003	0.7521004714	5	7	0.0968325791855	0.393665158371	5	221
1232	train	LG+F+G4	LG	True	False	True	1.078		-11056.7313	22275.4627	22561.9867	36.0331648133	0.5907076198901638	0.4385130096	6.5058168495	4.486156433050001	32	61	0.288016732283	0.759842519685	32	254
1233	train	LG+G4	LG	True	False	False	0.9414		-8301.0654	16646.1307	16738.631	5.2685057222000005	0.2508812248666667	0.2177218995	1.8670442724	1.60299358665	12	21	0.0474747474747	0.644444444444	12	495
1234	train	LG+G4	LG	True	False	False	0.7555		-1878.423	3776.8461	3808.7756	3.3415564542	0.3712840504666667	0.4708295991	1.512179368	0.9843867513	6	9	0.0157407407407	0.283333333333	6	180
1237	train	LG+G4	LG	True	False	False	1.7191		-13112.4794	26308.9587	26472.0582	21.9991259683	0.536564048007317	0.4234171073	4.1230335547	2.21562501725	22	41	0.183084325146	0.779944289694	22	359
1238	train	WAG+F+G4	WAG	True	False	True	1.2995		-32047.8614	64265.7228	64691.7526	22.7055547696	0.34931622722461536	0.1554883647	7.3960286171	5.922041342749999	34	65	0.423025967144	0.637837837838	34	1110
1239	train	JTT+G4	JTT	True	False	False	1.4869		-6062.423	12160.8461	12232.5115	5.9916885831	0.3524522695941177	0.1754267157	3.3672193545	1.5221203056000001	10	17	0.0734848484848	0.724747474747	10	396
1240	train	LG+G4	LG	True	False	False	1.3103		-7586.4487	15256.8975	15402.9089	20.0245047236	0.48840255423414636	0.4188025481	3.2889295088	2.3444530475	22	41	0.257512362115	0.71129707113	22	239
1241	train	LG+G4	LG	True	False	False	0.8781		-16410.4795	32964.959	33247.8894	19.313680323699998	0.27202366653098586	0.1945804276	2.8797896885	1.7484271043	37	71	0.155836687752	0.726063829787	37	376
1242	train	LG+G4	LG	True	False	False	1.0077		-5077.6546	10323.3092	10535.1394	33.4653393795	0.4031968599939759	0.3017798043	3.3662210879	1.5628623448	43	83	0.258594539939	0.684782608696	43	92
1245	train	WAG+G4	WAG	True	False	False	0.8451		-1885.0427	3802.0854	3845.7236	9.1286053806	0.60857369204	0.458355577	1.8537043823	1.2795735293	9	15	0.086529006883	0.451327433628	9	113
1247	train	WAG+F+G4	WAG	True	False	True	0.6672		-4371.9478	8889.8956	9090.9077	18.2069628387	0.3435276007301887	0.2664974108	2.4188633519000002	1.8190424472500002	28	53	0.115455665025	0.741379310345	28	116
1249	train	JTT+G4	JTT	True	False	False	0.02		-941.6868	1907.3735	1948.2057	0.2571771591	0.023379741736363636	0.0203254087	0.06515475779999999	0.0429085749	7	11	0.0	0.0315315315315	7	222
125	train	WAG+F+G4	WAG	True	False	True	1.2343		-35922.1486	72094.2973	72658.2654	39.6912929891	0.37801231418190473	0.2718369861	4.0167302008	2.75750843525	54	105	0.437730449618	0.680534918276	54	673
1250	train	LG+G4	LG	True	False	False	0.998		-3302.6904	6629.3809	6672.3828	8.3901884712	0.7627444064727272	0.4873647015	3.7776447632	2.4747953602	7	11	0.15574650913	0.330827067669	7	266
1251	train	LG+F+G4	LG	True	False	True	1.7302		-8489.9614	17077.9229	17251.8276	21.9628634327	0.7573401183689655	0.6116381654	4.8489968687000005	2.04493569755	16	29	0.0342898832685	0.91439688716	16	257
1253	train	mtART+G4	mtART	True	False	False	0.9727		-1920.3693	3896.7386	3961.9992	14.6637631245	0.5431023379444445	0.3720059922	3.1563686530000004	2.4791761480999996	15	27	0.000877192982456	0.815789473684	15	76
1254	train	LG+G4	LG	True	False	False	1.0963		-7932.7404	15897.4809	15963.6845	14.3292472363	0.9552831490866667	0.4284633601	5.559691025	1.402518252	9	15	0.155747540197	0.479481641469	9	463
1256	train	LG+G4	LG	True	False	False	0.9476		-1418.3705	2880.741	2930.8277	9.221694302	0.43912830009523807	0.203975881	2.2982065	1.0978143875	12	21	0.03125	0.736111111111	12	72
126	train	WAG+F+G4	WAG	True	False	True	0.7677		-4940.568	10015.136	10229.4353	10.6927918573	0.22750620972978722	0.0935213504	4.1445015516	0.42303770799999996	25	47	0.0132596685083	0.60773480663	25	181
1260	train	WAG+F	WAG	False	False	True			-3914.1803	7924.3606	8064.8688	10.9197424013	0.37654284142413796	0.4269459384	2.312833211	1.5732383354000001	16	29	0.105072463768	0.855072463768	16	138
1261	train	LG+G4	LG	True	False	False	2.3117		-10749.5135	21615.027	21817.3854	29.1994615683	0.5122712555842105	0.4245644014	5.2847167669	4.463300003799999	30	57	0.256611570248	0.851239669421	30	242
1263	train	LG+G4	LG	True	False	False	1.2533		-1271.9606	2579.9213	2618.2097	11.6554221942	0.6856130702470589	0.4891512757	4.6011903458	1.76570004555	10	17	0.0161290322581	0.822580645161	10	62
1267	train	WAG	WAG	False	False	False			-1177.8148	2369.6296	2388.5963	3.6642939938	0.5234705705428572	0.5179685163	1.1591535115	0.7733703842	5	7	0.0936936936937	0.144144144144	5	111
1270	train	VT+G4	VT	True	False	False	0.8046		-1865.1953	3770.3905	3825.973	3.9695256884	0.2089224046526316	0.1429032898	1.0864498313	0.6968119859999999	11	19	0.00916730328495	0.487394957983	11	119
1271	train	LG+G4	LG	True	False	False	1.3121		-5854.5695	11865.1389	12064.3413	35.3872144557	0.4595742137103896	0.3357098465	4.8031849138	2.2262023914	40	77	0.146578947368	0.852631578947	40	95
1275	train	LG+G4	LG	True	False	False	1.054		-2807.4723	5642.9447	5688.1051	5.7340820119	0.4410832316846154	0.3591393738	1.5123239764	0.9381608832	8	13	0.0141129032258	0.381720430108	8	186
1278	train	LG+G4	LG	True	False	False	1.6549		-1716.7044	3473.4087	3522.4956	9.2254185132	0.4855483428	0.4165782139	2.2918641131	1.093580222	11	19	0.0623678646934	0.651162790698	11	86
128	train	VT+F	VT	False	False	True			-1533.0607	3182.1214	3320.2789	6.4437618247	0.16522466217179488	0.1271602941	2.3748056838	0.8294839177	21	39	0.221428571429	0.775	21	80
1281	train	WAG+F+G4	WAG	True	False	True	1.1085		-5381.8523	10937.7046	11150.2152	43.7931031889	0.6536284058044776	0.4918564321	6.2789570685000005	2.6821235768	35	67	0.109579831933	0.882352941176	35	85
1282	train	LG+G4	LG	True	False	False	1.336		-2115.1876	4278.3753	4347.38	5.2199822489	0.2269557499521739	0.1108629235	2.259750278	0.2763285118	13	23	0.0540223135643	0.587786259542	13	131
1283	train	LG+F+G4	LG	True	False	True	1.7349		-52039.2974	104288.5947	104793.1956	42.2932879217	0.4975680931964706	0.343531651	5.0573297626	3.5934683547999997	44	85	0.287425752542	0.826135105205	44	903
1285	train	LG+F+G4	LG	True	False	True	0.9229		-3097.6672	6257.3343	6366.7466	5.7511971724999995	0.5228361065909091	0.4363886743	3.7414855245	2.3611374231999998	7	11	0.0113378684807	0.531746031746	7	252
1286	train	LG+G4	LG	True	False	False	4.3063		-1706.9679	3437.9358	3473.6566	3.4204694432	0.31095176756363635	0.2116189629	1.7741341493000002	1.5935396657	7	11	0.0	0.641379310345	7	145
1287	train	LG+G4	LG	True	False	False	0.9291		-5236.5534	10525.1069	10615.2765	16.5608087572	0.662432350288	0.4407177435	6.698233635599999	4.99789525455	14	25	0.185352622061	0.713080168776	14	237
1290	train	LG+G4	LG	True	False	False	2.2973		-2199.6257	4483.2514	4571.9081	18.0950814926	0.44134345103902434	0.2544176867	5.1310731227	1.53865688	22	41	0.0529061102832	0.918032786885	22	61
1292	train	LG+F+G4	LG	True	False	True	0.8638		-3323.0014	6704.0028	6812.3634	6.403752089	0.7115280098888889	0.4157769646	3.1927111337	2.45031940065	6	9	0.0586021505376	0.293548387097	6	310
1294	train	LG+G4	LG	True	False	False	2.821		-3433.1964	6986.3928	7117.7721	29.309115807	0.49676467469491525	0.2836313756	5.6400428729000005	2.4520224688	31	59	0.0840664711632	0.878787878788	31	66
1298	train	LG+F+G4	LG	True	False	True	1.209		-20435.9844	40973.9689	41212.0485	14.2095964244	0.45837407820645165	0.3374063657	4.3659489303	3.5050608266	17	31	0.187233724494	0.750952986023	17	787
1300	train	LG+G4	LG	True	False	False	0.6378		-34074.8208	68765.6417	69878.4851	128.5218629659	0.4186379901169381	0.2379131893	8.593128490199998	4.7025561451	155	307	0.434071109018	0.759124087591	155	274
1301	train	LG+G4	LG	True	False	False	1.1641		-4339.9987	8719.9974	8789.0182	13.6019000555	0.7158894766052631	0.3866146638	4.3387145554	1.8529772505	11	19	0.170893484198	0.579399141631	11	233
1303	train	LG+G4	LG	True	False	False	0.9085		-2614.3168	5300.6335	5389.8177	15.930856861199999	0.4551673388914285	0.2520202006	4.969869978099999	2.8537183016	19	35	0.00657894736842	0.909090909091	19	88
1304	train	WAG+G4	WAG	True	False	False	1.3969		-3696.7477	7409.4955	7442.0798	2.7845617488	0.3977945355428571	0.134189189	1.9492383119	0.5330574257999999	5	7	0.0723502304147	0.0967741935484	5	434
1305	train	WAG	WAG	False	False	False			-2552.26	5126.5199	5164.2427	4.1216802913	0.37469820829999995	0.1137231356	2.3710014782	2.1040811711000003	7	11	0.0651629072682	0.811403508772	7	228
1306	train	cpREV+G4	cpREV	True	False	False	0.5215		-1504.8785	3021.7571	3043.2355	1.4475638389	0.28951276778	0.1432766004	1.2962241223	0.5944504062	4	5	0.0235849056604	0.22641509434	4	265
1307	train	JTT	JTT	False	False	False			-438.3624	890.7247	909.0995	0.2612372122	0.037319601742857145	0.0182663945	0.21532665769999998	0.02764316	5	7	0.0	0.156862745098	5	102
1308	train	WAG	WAG	False	False	False			-410.1429	834.2858	848.4633	1.1707870451	0.16725529215714285	0.1001964467	0.9047929398000001	0.5666970139	5	7	0.0107142857143	0.392857142857	5	56
1309	train	LG+G4	LG	True	False	False	0.6205		-6503.3247	13086.6494	13225.5402	13.2278001945	0.3391743639615385	0.2529589858	1.5804138986999998	1.1072362045	21	39	0.100640256102	0.638655462185	21	238
131	train	LG+G4	LG	True	False	False	1.3048		-28839.0907	58274.1814	59248.0031	127.0952293886	0.4279300652814815	0.2097023699	10.2947239413	2.0680762211	150	297	0.336701030928	0.768041237113	150	194
1310	train	LG+G4	LG	True	False	False	2.2922		-11633.7645	23447.5289	23725.4126	43.387889817	0.48750437996629215	0.332275707	6.126285661399999	4.68112850885	46	89	0.175925925926	0.882716049383	46	162
1312	train	WAG	WAG	False	False	False			-1040.5477	2099.0954	2124.4051	2.9378288628	0.3264254292	0.0519459108	1.977783324	1.9584486316	6	9	0.0474254742547	0.626016260163	6	123
