label,source_run,id,n_tips,length,rf,norm_rf,weighted_rf,kf_score,MAE,MRE
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2615_40_tips_250,40,250,14.000000,0.189189,0.404453,0.087580,0.027488,0.099345
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2624_40_tips_250,40,250,8.000000,0.108108,1.265531,0.265113,0.120497,0.119027
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2628_40_tips_250,40,250,14.000000,0.189189,0.647706,0.141227,0.046670,0.081544
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2638_40_tips_250,40,250,2.000000,0.027027,1.096983,0.485478,0.085365,0.100078
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2657_40_tips_250,40,250,10.000000,0.135135,0.861507,0.200316,0.083727,0.094867
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2658_40_tips_250,40,250,2.000000,0.027027,3.157316,0.689167,0.510438,0.150484
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2662_40_tips_250,40,250,22.000000,0.297297,5.214971,1.041786,0.294084,0.073781
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2663_40_tips_250,40,250,10.000000,0.135135,0.475752,0.128706,0.073999,0.153727
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2664_40_tips_250,40,250,8.000000,0.108108,1.321076,0.338471,0.110022,0.126843
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2675_40_tips_250,40,250,0.000000,0.000000,1.377781,0.326007,0.091461,0.075297
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2678_40_tips_250,40,250,8.000000,0.108108,0.685657,0.161513,0.061789,0.094499
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2688_40_tips_250,40,250,14.000000,0.189189,0.409172,0.098200,0.025659,0.114724
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,26_40_tips_250,40,250,12.000000,0.162162,0.792126,0.172444,0.074461,0.107389
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,270_40_tips_250,40,250,2.000000,0.027027,0.668114,0.141034,0.059641,0.058083
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2714_40_tips_250,40,250,4.000000,0.054054,1.905864,0.558932,0.137957,0.072168
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2716_40_tips_250,40,250,12.000000,0.162162,1.348736,0.289993,0.106261,0.105040
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2717_40_tips_250,40,250,6.000000,0.081081,0.979098,0.270253,0.077831,0.098714
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2718_40_tips_250,40,250,14.000000,0.189189,0.619916,0.145662,0.045277,0.091010
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2719_40_tips_250,40,250,4.000000,0.054054,5.213242,1.646796,0.319824,0.098213
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2728_40_tips_250,40,250,10.000000,0.135135,0.668781,0.166844,0.082734,0.131699
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2738_40_tips_250,40,250,10.000000,0.135135,1.196110,0.267726,0.105641,0.105827
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2740_40_tips_250,40,250,4.000000,0.054054,1.088982,0.431618,0.207528,0.116027
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2744_40_tips_250,40,250,2.000000,0.027027,0.420617,0.080030,0.032182,0.092812
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2750_40_tips_250,40,250,10.000000,0.135135,2.439849,0.563340,0.197887,0.087687
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2752_40_tips_250,40,250,4.000000,0.054054,0.725514,0.146742,0.065758,0.074709
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2757_40_tips_250,40,250,10.000000,0.135135,3.435839,0.838851,0.279174,0.076664
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2759_40_tips_250,40,250,10.000000,0.135135,1.126501,0.259361,0.109989,0.095886
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2760_40_tips_250,40,250,8.000000,0.108108,1.135277,0.243700,0.085668,0.057321
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2762_40_tips_250,40,250,18.000000,0.243243,0.748529,0.187240,0.157031,0.212520
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2776_40_tips_250,40,250,2.000000,0.027027,0.906559,0.236868,0.114180,0.104346
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2787_40_tips_250,40,250,6.000000,0.081081,2.567547,0.635529,0.175721,0.068099
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2789_40_tips_250,40,250,4.000000,0.054054,0.593060,0.112931,0.039062,0.085602
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2799_40_tips_250,40,250,14.000000,0.189189,4.848289,1.244056,0.403015,0.108328
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2804_40_tips_250,40,250,16.000000,0.216216,0.705349,0.171353,0.097981,0.185510
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2809_40_tips_250,40,250,4.000000,0.054054,3.791344,0.833466,0.405975,0.100731
